customer_key,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_segment
6337,341,1,27,5,5,5,5-5-5
18026,343,1,27,5,5,5,5-5-5
15238,344,1,27,5,5,5,5-5-5
17968,346,1,27,5,5,5,5-5-5
9589,347,1,27,5,5,5,5-5-5
6995,350,1,27,5,5,5,5-5-5
14836,350,1,27,5,5,5,5-5-5
8393,350,1,27,5,5,5,5-5-5
18249,351,1,27,5,5,5,5-5-5
1515,352,1,27,5,5,5,5-5-5
5419,353,1,27,5,5,5,5-5-5
17050,353,1,27,5,5,5,5-5-5
3917,354,1,27,5,5,5,5-5-5
17765,358,1,27,5,5,5,5-5-5
15469,358,1,27,5,5,5,5-5-5
17972,360,1,27,5,5,5,5-5-5
15196,364,1,27,5,5,5,5-5-5
17789,369,1,27,5,5,5,5-5-5
5327,298,1,25,5,5,5,5-5-5
8185,299,1,25,5,5,5,5-5-5
14344,300,1,25,5,5,5,5-5-5
14525,301,1,25,5,5,5,5-5-5
17810,302,1,25,5,5,5,5-5-5
14207,306,1,25,5,5,5,5-5-5
4619,306,1,25,5,5,5,5-5-5
15055,307,1,25,5,5,5,5-5-5
17055,308,1,25,5,5,5,5-5-5
5475,310,1,25,5,5,5,5-5-5
7037,310,1,25,5,5,5,5-5-5
11325,310,1,25,5,5,5,5-5-5
18242,310,1,25,5,5,5,5-5-5
5459,311,1,25,5,5,5,5-5-5
5559,314,1,25,5,5,5,5-5-5
14268,315,1,25,5,5,5,5-5-5
15518,317,1,25,5,5,5,5-5-5
16754,317,1,25,5,5,5,5-5-5
6784,317,1,25,5,5,5,5-5-5
4453,318,1,25,5,5,5,5-5-5
16741,321,1,25,5,5,5,5-5-5
6846,333,1,25,5,5,5,5-5-5
16795,335,1,25,5,5,5,5-5-5
15011,336,1,25,5,5,5,5-5-5
17863,341,1,25,5,5,5,5-5-5
5255,345,1,25,5,5,5,5-5-5
17794,345,1,25,5,5,5,5-5-5
6739,345,1,25,5,5,5,5-5-5
6641,346,1,25,5,5,5,5-5-5
18229,348,1,25,5,5,5,5-5-5
13856,349,1,25,5,5,5,5-5-5
18250,349,1,25,5,5,5,5-5-5
7018,349,1,25,5,5,5,5-5-5
14891,351,1,25,5,5,5,5-5-5
15737,351,1,25,5,5,5,5-5-5
5442,351,1,25,5,5,5,5-5-5
8248,353,1,25,5,5,5,5-5-5
8263,354,1,25,5,5,5,5-5-5
15396,355,1,25,5,5,5,5-5-5
18452,358,1,25,5,5,5,5-5-5
14845,358,1,25,5,5,5,5-5-5
10508,362,1,25,5,5,5,5-5-5
15490,364,1,25,5,5,5,5-5-5
15990,364,1,25,5,5,5,5-5-5
15200,366,1,25,5,5,5,5-5-5
1458,303,1,24,5,5,5,5-5-5
2833,318,1,24,5,5,5,5-5-5
4066,336,1,24,5,5,5,5-5-5
9392,358,1,24,5,5,5,5-5-5
3146,360,1,24,5,5,5,5-5-5
10582,360,1,24,5,5,5,5-5-5
17747,299,1,23,5,5,5,5-5-5
15895,308,1,23,5,5,5,5-5-5
16480,310,1,23,5,5,5,5-5-5
16527,316,1,23,5,5,5,5-5-5
16026,321,1,23,5,5,5,5-5-5
13873,323,1,23,5,5,5,5-5-5
16464,327,1,23,5,5,5,5-5-5
13883,327,1,23,5,5,5,5-5-5
14221,328,1,23,5,5,5,5-5-5
17754,340,1,23,5,5,5,5-5-5
16662,342,1,23,5,5,5,5-5-5
15900,343,1,23,5,5,5,5-5-5
17919,344,1,23,5,5,5,5-5-5
10501,348,1,23,5,5,5,5-5-5
15481,353,1,23,5,5,5,5-5-5
17904,355,1,23,5,5,5,5-5-5
12278,362,1,23,5,5,5,5-5-5
17393,362,1,23,5,5,5,5-5-5
18426,362,1,23,5,5,5,5-5-5
17731,363,1,23,5,5,5,5-5-5
18394,368,1,23,5,5,5,5-5-5
2900,294,1,22,5,5,5,5-5-5
2098,299,1,22,5,5,5,5-5-5
6728,302,1,22,5,5,5,5-5-5
2297,311,1,22,5,5,5,5-5-5
2032,313,1,22,5,5,5,5-5-5
3444,317,1,22,5,5,5,5-5-5
1532,320,1,22,5,5,5,5-5-5
3533,323,1,22,5,5,5,5-5-5
1926,323,1,22,5,5,5,5-5-5
11266,328,1,22,5,5,5,5-5-5
3272,330,1,22,5,5,5,5-5-5
2214,330,1,22,5,5,5,5-5-5
2321,340,1,22,5,5,5,5-5-5
1907,350,1,22,5,5,5,5-5-5
2350,353,1,22,5,5,5,5-5-5
2276,356,1,22,5,5,5,5-5-5
10122,291,1,21,5,5,5,5-5-5
14517,309,1,21,5,5,5,5-5-5
16655,310,1,21,5,5,5,5-5-5
17058,313,1,21,5,5,5,5-5-5
15131,315,1,21,5,5,5,5-5-5
15982,316,1,21,5,5,5,5-5-5
17897,319,1,21,5,5,5,5-5-5
9619,333,1,21,5,5,5,5-5-5
8349,339,1,21,5,5,5,5-5-5
14530,342,1,21,5,5,5,5-5-5
16177,348,1,21,5,5,5,5-5-5
9461,356,1,21,5,5,5,5-5-5
14646,358,1,21,5,5,5,5-5-5
7111,363,1,21,5,5,5,5-5-5
8347,364,1,21,5,5,5,5-5-5
9238,365,1,21,5,5,5,5-5-5
9454,365,1,21,5,5,5,5-5-5
18117,299,1,17,5,5,5,5-5-5
10788,347,1,17,5,5,5,5-5-5
9677,294,1,15,5,5,5,5-5-5
10633,298,1,15,5,5,5,5-5-5
4876,299,1,15,5,5,5,5-5-5
12008,301,1,15,5,5,5,5-5-5
7313,305,1,15,5,5,5,5-5-5
11035,307,1,15,5,5,5,5-5-5
5215,307,1,15,5,5,5,5-5-5
9767,309,1,15,5,5,5,5-5-5
9521,309,1,15,5,5,5,5-5-5
10699,321,1,15,5,5,5,5-5-5
10689,326,1,15,5,5,5,5-5-5
10374,326,1,15,5,5,5,5-5-5
1799,330,1,15,5,5,5,5-5-5
10433,332,1,15,5,5,5,5-5-5
9637,332,1,15,5,5,5,5-5-5
9495,334,1,15,5,5,5,5-5-5
17940,335,1,15,5,5,5,5-5-5
9440,342,1,15,5,5,5,5-5-5
10497,343,1,15,5,5,5,5-5-5
4302,345,1,15,5,5,5,5-5-5
10721,346,1,15,5,5,5,5-5-5
12253,349,1,15,5,5,5,5-5-5
9780,350,1,15,5,5,5,5-5-5
10460,351,1,15,5,5,5,5-5-5
10631,353,1,15,5,5,5,5-5-5
10716,354,1,15,5,5,5,5-5-5
10443,355,1,15,5,5,5,5-5-5
13142,357,1,15,5,5,5,5-5-5
11053,357,1,15,5,5,5,5-5-5
2664,364,1,15,5,5,5,5-5-5
1725,365,1,15,5,5,5,5-5-5
18308,368,1,15,5,5,5,5-5-5
6171,293,1,14,5,5,5,5-5-5
400,294,1,14,5,5,5,5-5-5
13036,301,1,14,5,5,5,5-5-5
7328,310,1,14,5,5,5,5-5-5
348,322,1,14,5,5,5,5-5-5
4870,333,1,14,5,5,5,5-5-5
4276,339,1,14,5,5,5,5-5-5
5803,349,1,14,5,5,5,5-5-5
15544,351,1,14,5,5,5,5-5-5
5120,358,1,14,5,5,5,5-5-5
5954,364,1,14,5,5,5,5-5-5
17107,292,1,13,5,5,5,5-5-5
5239,298,1,13,5,5,5,5-5-5
7322,311,1,13,5,5,5,5-5-5
12087,314,1,13,5,5,5,5-5-5
11946,318,1,13,5,5,5,5-5-5
15897,320,1,13,5,5,5,5-5-5
7375,321,1,13,5,5,5,5-5-5
8765,324,1,13,5,5,5,5-5-5
16038,325,1,13,5,5,5,5-5-5
17878,338,1,13,5,5,5,5-5-5
16730,355,1,13,5,5,5,5-5-5
6507,363,1,13,5,5,5,5-5-5
13149,304,1,12,5,5,5,5-5-5
16223,351,1,12,5,5,5,5-5-5
10295,295,1,10,5,5,5,5-5-5
9635,300,1,10,5,5,5,5-5-5
9513,312,1,10,5,5,5,5-5-5
10359,313,1,10,5,5,5,5-5-5
17331,316,1,10,5,5,5,5-5-5
11010,320,1,10,5,5,5,5-5-5
9733,333,1,10,5,5,5,5-5-5
13278,343,1,10,5,5,5,5-5-5
12255,343,1,10,5,5,5,5-5-5
2597,356,1,10,5,5,5,5-5-5
9682,365,1,10,5,5,5,5-5-5
13495,366,1,10,5,5,5,5-5-5
17602,304,1,8,5,5,5,5-5-5
17607,327,1,8,5,5,5,5-5-5
17605,361,1,8,5,5,5,5-5-5
17608,368,1,8,5,5,5,5-5-5
13774,291,1,7,5,5,5,5-5-5
17005,292,1,7,5,5,5,5-5-5
4386,293,1,7,5,5,5,5-5-5
16211,293,1,7,5,5,5,5-5-5
13694,295,1,7,5,5,5,5-5-5
8874,300,1,7,5,5,5,5-5-5
4369,301,1,7,5,5,5,5-5-5
16101,302,1,7,5,5,5,5-5-5
4385,303,1,7,5,5,5,5-5-5
14225,305,1,7,5,5,5,5-5-5
3655,306,1,7,5,5,5,5-5-5
11060,306,1,7,5,5,5,5-5-5
12592,309,1,7,5,5,5,5-5-5
5116,310,1,7,5,5,5,5-5-5
17006,311,1,7,5,5,5,5-5-5
14514,312,1,7,5,5,5,5-5-5
7170,312,1,7,5,5,5,5-5-5
14315,312,1,7,5,5,5,5-5-5
10765,314,1,7,5,5,5,5-5-5
12078,315,1,7,5,5,5,5-5-5
6664,315,1,7,5,5,5,5-5-5
11975,315,1,7,5,5,5,5-5-5
12504,317,1,7,5,5,5,5-5-5
16608,317,1,7,5,5,5,5-5-5
5751,317,1,7,5,5,5,5-5-5
4407,320,1,7,5,5,5,5-5-5
16301,320,1,7,5,5,5,5-5-5
11279,322,1,7,5,5,5,5-5-5
15707,325,1,7,5,5,5,5-5-5
17937,325,1,7,5,5,5,5-5-5
13526,327,1,7,5,5,5,5-5-5
10375,327,1,7,5,5,5,5-5-5
5002,330,1,7,5,5,5,5-5-5
15694,335,1,7,5,5,5,5-5-5
17217,336,1,7,5,5,5,5-5-5
16037,337,1,7,5,5,5,5-5-5
17240,337,1,7,5,5,5,5-5-5
13714,339,1,7,5,5,5,5-5-5
4941,339,1,7,5,5,5,5-5-5
11020,339,1,7,5,5,5,5-5-5
17176,342,1,7,5,5,5,5-5-5
4162,343,1,7,5,5,5,5-5-5
10368,345,1,7,5,5,5,5-5-5
18001,346,1,7,5,5,5,5-5-5
3922,346,1,7,5,5,5,5-5-5
3846,350,1,7,5,5,5,5-5-5
14673,351,1,7,5,5,5,5-5-5
12450,353,1,7,5,5,5,5-5-5
11740,353,1,7,5,5,5,5-5-5
6370,355,1,7,5,5,5,5-5-5
3469,355,1,7,5,5,5,5-5-5
7054,355,1,7,5,5,5,5-5-5
3902,356,1,7,5,5,5,5-5-5
3645,356,1,7,5,5,5,5-5-5
3466,358,1,7,5,5,5,5-5-5
4199,359,1,7,5,5,5,5-5-5
18131,360,1,7,5,5,5,5-5-5
15033,361,1,7,5,5,5,5-5-5
4444,361,1,7,5,5,5,5-5-5
16041,364,1,7,5,5,5,5-5-5
4862,365,1,7,5,5,5,5-5-5
5385,366,1,7,5,5,5,5-5-5
4477,366,1,7,5,5,5,5-5-5
7175,367,1,7,5,5,5,5-5-5
4320,368,1,7,5,5,5,5-5-5
18106,293,1,6,5,5,5,5-5-5
16219,294,1,6,5,5,5,5-5-5
9963,295,1,6,5,5,5,5-5-5
15219,295,1,6,5,5,5,5-5-5
18090,300,1,6,5,5,5,5-5-5
16309,300,1,6,5,5,5,5-5-5
12911,300,1,6,5,5,5,5-5-5
14629,304,1,6,5,5,5,5-5-5
16225,305,1,6,5,5,5,5-5-5
16958,307,1,6,5,5,5,5-5-5
8516,310,1,6,5,5,5,5-5-5
16224,312,1,6,5,5,5,5-5-5
11867,313,1,6,5,5,5,5-5-5
16728,316,1,6,5,5,5,5-5-5
14687,318,1,6,5,5,5,5-5-5
13568,318,1,6,5,5,5,5-5-5
16376,318,1,6,5,5,5,5-5-5
9149,322,1,6,5,5,5,5-5-5
12601,325,1,6,5,5,5,5-5-5
16789,327,1,6,5,5,5,5-5-5
13545,330,1,6,5,5,5,5-5-5
13182,331,1,6,5,5,5,5-5-5
14027,339,1,6,5,5,5,5-5-5
14924,364,1,6,5,5,5,5-5-5
13110,294,1,5,5,5,5,5-5-5
13490,294,1,5,5,5,5,5-5-5
13764,294,1,5,5,5,5,5-5-5
3400,295,1,5,5,5,5,5-5-5
6340,297,1,5,5,5,5,5-5-5
7658,297,1,5,5,5,5,5-5-5
7183,298,1,5,5,5,5,5-5-5
4316,299,1,5,5,5,5,5-5-5
17128,300,1,5,5,5,5,5-5-5
9420,300,1,5,5,5,5,5-5-5
14300,301,1,5,5,5,5,5-5-5
6557,302,1,5,5,5,5,5-5-5
14508,302,1,5,5,5,5,5-5-5
12499,303,1,5,5,5,5,5-5-5
14477,303,1,5,5,5,5,5-5-5
13704,303,1,5,5,5,5,5-5-5
7388,304,1,5,5,5,5,5-5-5
5004,304,1,5,5,5,5,5-5-5
11381,304,1,5,5,5,5,5-5-5
6527,305,1,5,5,5,5,5-5-5
17267,305,1,5,5,5,5,5-5-5
13472,306,1,5,5,5,5,5-5-5
5993,307,1,5,5,5,5,5-5-5
12977,308,1,5,5,5,5,5-5-5
6105,309,1,5,5,5,5,5-5-5
10846,309,1,5,5,5,5,5-5-5
10115,310,1,5,5,5,5,5-5-5
15450,311,1,5,5,5,5,5-5-5
10852,313,1,5,5,5,5,5-5-5
7424,313,1,5,5,5,5,5-5-5
8934,314,1,5,5,5,5,5-5-5
11815,314,1,5,5,5,5,5-5-5
11773,315,1,5,5,5,5,5-5-5
13996,317,1,5,5,5,5,5-5-5
6170,319,1,5,5,5,5,5-5-5
6432,321,1,5,5,5,5,5-5-5
16927,321,1,5,5,5,5,5-5-5
7553,321,1,5,5,5,5,5-5-5
16837,321,1,5,5,5,5,5-5-5
6489,321,1,5,5,5,5,5-5-5
6450,326,1,5,5,5,5,5-5-5
5861,326,1,5,5,5,5,5-5-5
5979,326,1,5,5,5,5,5-5-5
11555,327,1,5,5,5,5,5-5-5
4424,328,1,5,5,5,5,5-5-5
6276,328,1,5,5,5,5,5-5-5
8464,329,1,5,5,5,5,5-5-5
8215,330,1,5,5,5,5,5-5-5
7425,330,1,5,5,5,5,5-5-5
6684,330,1,5,5,5,5,5-5-5
15027,331,1,5,5,5,5,5-5-5
11495,331,1,5,5,5,5,5-5-5
3630,331,1,5,5,5,5,5-5-5
16208,332,1,5,5,5,5,5-5-5
14805,333,1,5,5,5,5,5-5-5
12443,334,1,5,5,5,5,5-5-5
11918,335,1,5,5,5,5,5-5-5
3789,335,1,5,5,5,5,5-5-5
13896,335,1,5,5,5,5,5-5-5
6591,335,1,5,5,5,5,5-5-5
7124,335,1,5,5,5,5,5-5-5
16996,336,1,5,5,5,5,5-5-5
17920,336,1,5,5,5,5,5-5-5
4421,336,1,5,5,5,5,5-5-5
5382,338,1,5,5,5,5,5-5-5
18231,339,1,5,5,5,5,5-5-5
14784,339,1,5,5,5,5,5-5-5
12677,341,1,5,5,5,5,5-5-5
3910,342,1,5,5,5,5,5-5-5
6112,343,1,5,5,5,5,5-5-5
15489,343,1,5,5,5,5,5-5-5
3405,344,1,5,5,5,5,5-5-5
17249,345,1,5,5,5,5,5-5-5
6138,345,1,5,5,5,5,5-5-5
12771,345,1,5,5,5,5,5-5-5
17004,346,1,5,5,5,5,5-5-5
5040,348,1,5,5,5,5,5-5-5
13065,348,1,5,5,5,5,5-5-5
16808,349,1,5,5,5,5,5-5-5
13895,349,1,5,5,5,5,5-5-5
7112,351,1,5,5,5,5,5-5-5
11560,353,1,5,5,5,5,5-5-5
6166,353,1,5,5,5,5,5-5-5
18291,354,1,5,5,5,5,5-5-5
6015,355,1,5,5,5,5,5-5-5
1838,356,1,5,5,5,5,5-5-5
13416,356,1,5,5,5,5,5-5-5
8328,357,1,5,5,5,5,5-5-5
4415,357,1,5,5,5,5,5-5-5
11492,358,1,5,5,5,5,5-5-5
6369,358,1,5,5,5,5,5-5-5
6631,359,1,5,5,5,5,5-5-5
7570,360,1,5,5,5,5,5-5-5
10869,361,1,5,5,5,5,5-5-5
7103,362,1,5,5,5,5,5-5-5
12071,363,1,5,5,5,5,5-5-5
17534,363,1,5,5,5,5,5-5-5
6686,365,1,5,5,5,5,5-5-5
18288,366,1,5,5,5,5,5-5-5
9131,366,1,5,5,5,5,5-5-5
14802,366,1,5,5,5,5,5-5-5
17275,367,1,5,5,5,5,5-5-5
13079,299,1,4,5,5,5,5-5-5
9943,313,1,4,5,5,5,5-5-5
13121,313,1,4,5,5,5,5-5-5
8517,314,1,4,5,5,5,5-5-5
9949,314,1,4,5,5,5,5-5-5
16930,315,1,4,5,5,5,5-5-5
9179,317,1,4,5,5,5,5-5-5
12624,344,1,4,5,5,5,5-5-5
15912,344,1,4,5,5,5,5-5-5
16807,347,1,4,5,5,5,5-5-5
9147,351,1,4,5,5,5,5-5-5
6650,352,1,4,5,5,5,5-5-5
14548,356,1,4,5,5,5,5-5-5
13562,359,1,4,5,5,5,5-5-5
16332,364,1,4,5,5,5,5-5-5
9143,366,1,4,5,5,5,5-5-5
17301,296,1,2,5,5,5,5-5-5
17095,345,1,2,5,5,5,5-5-5
7397,141,1,53,3,4,5,3-4-5
15178,147,1,53,3,4,5,3-4-5
8373,160,1,53,3,4,5,3-4-5
17923,164,1,53,3,4,5,3-4-5
17717,165,1,53,3,4,5,3-4-5
10098,166,1,53,3,4,5,3-4-5
13127,167,1,53,3,4,5,3-4-5
11551,168,1,53,3,4,5,3-4-5
10074,184,1,53,3,4,5,3-4-5
2828,199,1,53,3,4,5,3-4-5
6180,200,1,53,3,4,5,3-4-5
8307,203,1,53,3,4,5,3-4-5
11391,203,1,53,3,4,5,3-4-5
13852,206,1,53,3,4,5,3-4-5
12638,144,1,52,3,4,5,3-4-5
16226,145,1,52,3,4,5,3-4-5
7019,146,1,52,3,4,5,3-4-5
18094,166,1,52,3,4,5,3-4-5
14255,185,1,52,3,4,5,3-4-5
9534,181,1,50,3,4,5,3-4-5
12084,181,1,50,3,4,5,3-4-5
3094,162,1,49,3,4,5,3-4-5
2328,196,1,49,3,4,5,3-4-5
16395,150,1,48,3,4,5,3-4-5
11513,173,1,48,3,4,5,3-4-5
15477,178,1,48,3,4,5,3-4-5
12791,209,1,47,3,4,5,3-4-5
13402,186,1,46,3,4,5,3-4-5
11038,140,1,45,3,4,5,3-4-5
11365,198,1,45,3,4,5,3-4-5
12200,200,1,45,3,4,5,3-4-5
11824,144,1,44,3,4,5,3-4-5
12492,190,1,44,3,4,5,3-4-5
13017,195,1,44,3,4,5,3-4-5
15795,202,1,44,3,4,5,3-4-5
10522,162,1,43,3,4,5,3-4-5
13822,194,1,43,3,4,5,3-4-5
12693,206,1,43,3,4,5,3-4-5
15404,148,1,42,3,4,5,3-4-5
17945,164,1,42,3,4,5,3-4-5
2018,166,1,42,3,4,5,3-4-5
12264,170,1,42,3,4,5,3-4-5
12459,175,1,42,3,4,5,3-4-5
10464,178,1,42,3,4,5,3-4-5
10800,186,1,42,3,4,5,3-4-5
11205,201,1,42,3,4,5,3-4-5
10727,202,1,42,3,4,5,3-4-5
2774,206,1,42,3,4,5,3-4-5
3538,209,1,42,3,4,5,3-4-5
10961,141,1,40,3,4,5,3-4-5
16145,145,1,40,3,4,5,3-4-5
10210,147,1,40,3,4,5,3-4-5
10881,154,1,40,3,4,5,3-4-5
10179,173,1,40,3,4,5,3-4-5
10178,179,1,40,3,4,5,3-4-5
6824,183,1,40,3,4,5,3-4-5
10891,189,1,40,3,4,5,3-4-5
14417,197,1,40,3,4,5,3-4-5
11747,199,1,40,3,4,5,3-4-5
13951,140,1,39,3,4,5,3-4-5
13936,148,1,39,3,4,5,3-4-5
13643,156,1,39,3,4,5,3-4-5
17441,162,1,39,3,4,5,3-4-5
7021,162,1,39,3,4,5,3-4-5
14169,162,1,39,3,4,5,3-4-5
13627,169,1,39,3,4,5,3-4-5
12713,171,1,39,3,4,5,3-4-5
13321,175,1,39,3,4,5,3-4-5
10821,176,1,39,3,4,5,3-4-5
14277,176,1,39,3,4,5,3-4-5
17374,180,1,39,3,4,5,3-4-5
11726,182,1,39,3,4,5,3-4-5
12289,183,1,39,3,4,5,3-4-5
12198,186,1,39,3,4,5,3-4-5
4099,191,1,39,3,4,5,3-4-5
14284,194,1,39,3,4,5,3-4-5
13625,203,1,39,3,4,5,3-4-5
12787,206,1,39,3,4,5,3-4-5
14899,209,1,39,3,4,5,3-4-5
18219,155,1,38,3,4,5,3-4-5
14915,158,1,38,3,4,5,3-4-5
13744,170,1,38,3,4,5,3-4-5
14191,141,1,37,3,4,5,3-4-5
8301,144,1,37,3,4,5,3-4-5
2944,150,1,37,3,4,5,3-4-5
12298,151,1,37,3,4,5,3-4-5
13651,151,1,37,3,4,5,3-4-5
15770,152,1,37,3,4,5,3-4-5
7898,153,1,37,3,4,5,3-4-5
13512,157,1,37,3,4,5,3-4-5
2836,157,1,37,3,4,5,3-4-5
2826,160,1,37,3,4,5,3-4-5
10996,161,1,37,3,4,5,3-4-5
8674,161,1,37,3,4,5,3-4-5
12091,163,1,37,3,4,5,3-4-5
7026,165,1,37,3,4,5,3-4-5
1953,172,1,37,3,4,5,3-4-5
14196,173,1,37,3,4,5,3-4-5
6725,174,1,37,3,4,5,3-4-5
9952,174,1,37,3,4,5,3-4-5
12028,175,1,37,3,4,5,3-4-5
7624,175,1,37,3,4,5,3-4-5
3636,177,1,37,3,4,5,3-4-5
11722,178,1,37,3,4,5,3-4-5
12741,182,1,37,3,4,5,3-4-5
13985,183,1,37,3,4,5,3-4-5
10544,188,1,37,3,4,5,3-4-5
13313,190,1,37,3,4,5,3-4-5
10080,193,1,37,3,4,5,3-4-5
11305,194,1,37,3,4,5,3-4-5
13515,198,1,37,3,4,5,3-4-5
6801,199,1,37,3,4,5,3-4-5
3191,200,1,37,3,4,5,3-4-5
6223,202,1,37,3,4,5,3-4-5
13932,209,1,37,3,4,5,3-4-5
13519,209,1,37,3,4,5,3-4-5
15406,142,1,36,3,4,5,3-4-5
12912,146,1,36,3,4,5,3-4-5
6342,150,1,36,3,4,5,3-4-5
17539,161,1,36,3,4,5,3-4-5
12928,168,1,36,3,4,5,3-4-5
16628,174,1,36,3,4,5,3-4-5
16249,174,1,36,3,4,5,3-4-5
17454,182,1,36,3,4,5,3-4-5
16387,184,1,36,3,4,5,3-4-5
16053,184,1,36,3,4,5,3-4-5
15637,190,1,36,3,4,5,3-4-5
15584,201,1,36,3,4,5,3-4-5
12970,202,1,36,3,4,5,3-4-5
15419,209,1,36,3,4,5,3-4-5
12296,141,1,35,3,4,5,3-4-5
11376,142,1,35,3,4,5,3-4-5
4708,142,1,35,3,4,5,3-4-5
11363,144,1,35,3,4,5,3-4-5
11057,147,1,35,3,4,5,3-4-5
14261,154,1,35,3,4,5,3-4-5
6220,158,1,35,3,4,5,3-4-5
10197,159,1,35,3,4,5,3-4-5
1768,162,1,35,3,4,5,3-4-5
11127,165,1,35,3,4,5,3-4-5
4705,166,1,35,3,4,5,3-4-5
10047,169,1,35,3,4,5,3-4-5
14276,170,1,35,3,4,5,3-4-5
12738,173,1,35,3,4,5,3-4-5
11499,174,1,35,3,4,5,3-4-5
16146,175,1,35,3,4,5,3-4-5
10249,175,1,35,3,4,5,3-4-5
11086,180,1,35,3,4,5,3-4-5
9866,184,1,35,3,4,5,3-4-5
12293,186,1,35,3,4,5,3-4-5
13228,189,1,35,3,4,5,3-4-5
10176,195,1,35,3,4,5,3-4-5
10119,200,1,35,3,4,5,3-4-5
12192,201,1,35,3,4,5,3-4-5
5508,202,1,35,3,4,5,3-4-5
13872,202,1,35,3,4,5,3-4-5
13264,204,1,35,3,4,5,3-4-5
9969,205,1,35,3,4,5,3-4-5
13644,209,1,35,3,4,5,3-4-5
8484,159,1,34,3,4,5,3-4-5
16019,172,1,34,3,4,5,3-4-5
15384,181,1,34,3,4,5,3-4-5
17711,183,1,34,3,4,5,3-4-5
15381,187,1,34,3,4,5,3-4-5
16823,192,1,34,3,4,5,3-4-5
12441,196,1,34,3,4,5,3-4-5
15708,197,1,34,3,4,5,3-4-5
15860,198,1,34,3,4,5,3-4-5
16312,198,1,34,3,4,5,3-4-5
16392,201,1,34,3,4,5,3-4-5
15255,202,1,34,3,4,5,3-4-5
18378,202,1,34,3,4,5,3-4-5
16620,205,1,34,3,4,5,3-4-5
13508,140,1,33,3,4,5,3-4-5
13982,141,1,33,3,4,5,3-4-5
3183,152,1,33,3,4,5,3-4-5
14025,174,1,33,3,4,5,3-4-5
14256,178,1,33,3,4,5,3-4-5
13952,186,1,33,3,4,5,3-4-5
16431,192,1,33,3,4,5,3-4-5
13291,193,1,33,3,4,5,3-4-5
13963,194,1,33,3,4,5,3-4-5
3189,196,1,33,3,4,5,3-4-5
12793,200,1,33,3,4,5,3-4-5
16507,201,1,33,3,4,5,3-4-5
13513,203,1,33,3,4,5,3-4-5
13775,206,1,33,3,4,5,3-4-5
16594,139,1,32,3,4,5,3-4-5
10182,140,1,32,3,4,5,3-4-5
6857,140,1,32,3,4,5,3-4-5
13120,142,1,32,3,4,5,3-4-5
14351,142,1,32,3,4,5,3-4-5
12599,144,1,32,3,4,5,3-4-5
8359,144,1,32,3,4,5,3-4-5
10868,145,1,32,3,4,5,3-4-5
6216,146,1,32,3,4,5,3-4-5
7045,147,1,32,3,4,5,3-4-5
12313,148,1,32,3,4,5,3-4-5
12193,149,1,32,3,4,5,3-4-5
6693,150,1,32,3,4,5,3-4-5
12150,155,1,32,3,4,5,3-4-5
13474,156,1,32,3,4,5,3-4-5
7088,156,1,32,3,4,5,3-4-5
8657,156,1,32,3,4,5,3-4-5
5857,157,1,32,3,4,5,3-4-5
9586,158,1,32,3,4,5,3-4-5
9810,158,1,32,3,4,5,3-4-5
3863,158,1,32,3,4,5,3-4-5
11956,159,1,32,3,4,5,3-4-5
12891,160,1,32,3,4,5,3-4-5
5986,160,1,32,3,4,5,3-4-5
5914,162,1,32,3,4,5,3-4-5
7762,162,1,32,3,4,5,3-4-5
13231,166,1,32,3,4,5,3-4-5
6837,166,1,32,3,4,5,3-4-5
13021,167,1,32,3,4,5,3-4-5
17351,167,1,32,3,4,5,3-4-5
15319,169,1,32,3,4,5,3-4-5
6749,169,1,32,3,4,5,3-4-5
12247,169,1,32,3,4,5,3-4-5
11813,171,1,32,3,4,5,3-4-5
12109,171,1,32,3,4,5,3-4-5
9908,172,1,32,3,4,5,3-4-5
9600,172,1,32,3,4,5,3-4-5
9416,172,1,32,3,4,5,3-4-5
14497,174,1,32,3,4,5,3-4-5
12015,177,1,32,3,4,5,3-4-5
9095,178,1,32,3,4,5,3-4-5
6600,180,1,32,3,4,5,3-4-5
6156,183,1,32,3,4,5,3-4-5
7384,183,1,32,3,4,5,3-4-5
5678,185,1,32,3,4,5,3-4-5
12123,186,1,32,3,4,5,3-4-5
16210,186,1,32,3,4,5,3-4-5
9154,186,1,32,3,4,5,3-4-5
11326,187,1,32,3,4,5,3-4-5
9144,188,1,32,3,4,5,3-4-5
6759,190,1,32,3,4,5,3-4-5
15475,191,1,32,3,4,5,3-4-5
7664,192,1,32,3,4,5,3-4-5
6708,193,1,32,3,4,5,3-4-5
13589,196,1,32,3,4,5,3-4-5
10092,196,1,32,3,4,5,3-4-5
6719,197,1,32,3,4,5,3-4-5
16231,198,1,32,3,4,5,3-4-5
7042,199,1,32,3,4,5,3-4-5
10512,200,1,32,3,4,5,3-4-5
10050,200,1,32,3,4,5,3-4-5
15517,203,1,32,3,4,5,3-4-5
10972,204,1,32,3,4,5,3-4-5
13569,206,1,32,3,4,5,3-4-5
16835,207,1,32,3,4,5,3-4-5
5774,208,1,32,3,4,5,3-4-5
4814,142,1,31,3,4,5,3-4-5
4820,144,1,31,3,4,5,3-4-5
2764,144,1,31,3,4,5,3-4-5
13082,147,1,31,3,4,5,3-4-5
14488,148,1,31,3,4,5,3-4-5
