customer_key,order_count,unique_purchase_days,total_spent,first_purchase_date,last_purchase_date,loyalty_segment,avg_spend_per_order
5055,3,3,6029,2012-01-07,2013-12-18,Occasional,2009.67
611,3,3,11152,2012-01-10,2013-11-01,Occasional,3717.33
4930,3,3,11535,2012-01-10,2013-09-10,Occasional,3845
2769,3,3,9566,2012-01-17,2013-11-09,Occasional,3188.67
1344,3,3,9912,2012-01-17,2013-09-20,Occasional,3304
4085,3,3,11572,2012-01-22,2013-07-27,Occasional,3857.33
482,3,3,9347,2012-01-27,2013-04-21,Occasional,3115.67
1349,3,3,11415,2012-01-28,2013-09-12,Occasional,3805
1670,3,3,11135,2012-02-07,2013-09-19,Occasional,3711.67
7140,3,2,9102,2012-02-23,2013-09-08,Occasional,3034
1674,3,3,11137,2012-02-24,2013-09-05,Occasional,3712.33
1211,3,3,11286,2012-03-15,2013-11-11,Occasional,3762
4698,3,3,11470,2012-03-16,2013-07-02,Occasional,3823.33
1284,3,3,9945,2012-03-30,2013-05-11,Occasional,3315
1706,3,3,11363,2012-03-30,2013-10-18,Occasional,3787.67
2008,3,3,10107,2012-04-05,2013-10-20,Occasional,3369
1988,3,3,11125,2012-04-16,2013-10-14,Occasional,3708.33
1703,3,3,11280,2012-04-18,2013-10-07,Occasional,3760
2012,3,3,11233,2012-04-19,2013-10-05,Occasional,3744.33
2050,3,3,10083,2012-04-22,2013-11-04,Occasional,3361
5589,3,3,11567,2012-04-30,2013-09-05,Occasional,3855.67
5310,3,3,11458,2012-05-05,2013-09-30,Occasional,3819.33
5830,3,3,9568,2012-05-07,2013-10-04,Occasional,3189.33
5828,3,3,9500,2012-05-14,2013-10-22,Occasional,3166.67
2090,3,3,11236,2012-05-19,2013-11-12,Occasional,3745.33
2082,3,3,11116,2012-05-27,2013-11-17,Occasional,3705.33
6183,3,3,11498,2012-05-31,2013-10-14,Occasional,3832.67
2111,3,3,9953,2012-06-04,2013-12-05,Occasional,3317.67
6226,3,3,11659,2012-06-05,2013-10-31,Occasional,3886.33
2105,3,3,11425,2012-06-10,2013-11-25,Occasional,3808.33
2124,3,3,11179,2012-06-14,2013-10-29,Occasional,3726.33
1392,3,3,9535,2012-06-24,2013-05-29,Occasional,3178.33
2161,3,3,11230,2012-06-24,2013-11-20,Occasional,3743.33
2621,3,3,11262,2012-07-06,2013-11-13,Occasional,3754
2968,3,3,10160,2012-07-07,2013-12-28,Occasional,3386.67
1474,3,3,10126,2012-07-11,2013-06-30,Occasional,3375.33
2967,3,3,11281,2012-07-12,2013-12-26,Occasional,3760.33
1493,3,3,9650,2012-07-13,2013-08-05,Occasional,3216.67
2954,3,3,11249,2012-07-13,2013-12-19,Occasional,3749.67
2617,3,3,11241,2012-07-14,2013-11-07,Occasional,3747
1561,3,3,9999,2012-07-15,2013-08-17,Occasional,3333
4096,3,3,12088,2012-07-15,2013-12-09,Occasional,4029.33
2974,3,3,9551,2012-07-17,2013-12-09,Occasional,3183.67
5825,3,3,11529,2012-07-21,2013-07-31,Occasional,3843
2630,3,3,11428,2012-07-21,2013-11-19,Occasional,3809.33
6192,3,3,11443,2012-08-05,2013-08-13,Occasional,3814.33
6767,3,3,7509,2012-08-07,2013-11-24,Occasional,2503
6768,3,3,7421,2012-08-07,2013-12-15,Occasional,2473.67
3040,3,3,11292,2012-08-14,2013-12-05,Occasional,3764
1613,3,3,10072,2012-08-15,2013-09-04,Occasional,3357.33
6184,3,3,9494,2012-08-17,2013-08-16,Occasional,3164.67
3071,3,3,10058,2012-08-17,2013-08-12,Occasional,3352.67
1398,3,3,9407,2012-08-23,2013-05-24,Occasional,3135.67
6185,3,3,9713,2012-08-24,2013-08-17,Occasional,3237.67
3021,3,3,11222,2012-08-27,2013-12-10,Occasional,3740.67
3226,3,3,10018,2012-08-31,2013-08-26,Occasional,3339.33
5204,3,3,11435,2012-09-01,2013-10-18,Occasional,3811.67
9861,3,3,3332,2012-09-06,2013-06-12,Occasional,1110.67
3300,3,3,9474,2012-09-07,2013-09-05,Occasional,3158
1638,3,3,11354,2012-09-08,2013-04-29,Occasional,3784.67
5206,3,3,11428,2012-09-12,2013-11-11,Occasional,3809.33
3324,3,3,9612,2012-09-13,2013-09-24,Occasional,3204
3239,3,3,10100,2012-09-13,2013-10-20,Occasional,3366.67
5205,3,3,9482,2012-09-15,2013-11-03,Occasional,3160.67
8197,3,3,8089,2012-09-15,2013-11-09,Occasional,2696.33
9862,3,3,3150,2012-09-24,2013-06-15,Occasional,1050
3305,3,3,5714,2012-09-26,2013-10-21,Occasional,1904.67
3673,3,3,9728,2012-09-26,2013-11-15,Occasional,3242.67
4121,3,3,9656,2012-10-07,2013-11-06,Occasional,3218.67
1739,3,3,9370,2012-10-10,2013-05-08,Occasional,3123.33
4128,3,3,9548,2012-10-13,2013-12-04,Occasional,3182.67
5394,3,3,10514,2012-10-17,2013-10-15,Occasional,3504.67
2253,3,3,11326,2012-11-10,2013-05-18,Occasional,3775.33
7127,3,3,11563,2012-11-21,2013-11-22,Occasional,3854.33
9924,3,3,3297,2012-11-23,2013-10-05,Occasional,1099
6965,3,3,10316,2012-12-01,2013-10-28,Occasional,3438.67
2552,3,3,9967,2012-12-04,2013-10-31,Occasional,3322.33
2412,3,3,11280,2012-12-07,2013-05-30,Occasional,3760
2555,3,3,10102,2012-12-11,2013-11-02,Occasional,3367.33
10038,3,3,3414,2012-12-12,2013-12-04,Occasional,1138
6986,3,3,8360,2012-12-24,2013-10-18,Occasional,2786.67
126,3,3,103,2013-01-31,2013-07-03,Occasional,34.33
4414,3,3,559,2013-01-31,2013-09-02,Occasional,186.33
2139,3,3,84,2013-02-02,2013-07-29,Occasional,28
2159,3,3,310,2013-02-05,2013-10-21,Occasional,103.33
1036,3,3,151,2013-02-07,2013-05-14,Occasional,50.33
3633,3,3,297,2013-03-01,2014-01-07,Occasional,99
3898,3,3,360,2013-03-11,2013-09-29,Occasional,120
1680,3,3,188,2013-03-13,2013-11-28,Occasional,62.67
4867,3,3,286,2013-03-14,2013-11-19,Occasional,95.33
3372,3,3,190,2013-03-15,2014-01-04,Occasional,63.33
3354,3,3,199,2013-03-16,2013-04-05,Occasional,66.33
3100,3,3,218,2013-03-17,2013-09-14,Occasional,72.67
75,3,3,164,2013-03-23,2013-05-27,Occasional,54.67
151,3,3,374,2013-03-27,2013-07-15,Occasional,124.67
759,3,3,81,2013-03-30,2013-11-24,Occasional,27
1994,3,3,166,2013-04-05,2013-05-28,Occasional,55.33
3120,3,3,219,2013-04-24,2013-10-28,Occasional,73
3057,3,3,170,2013-05-09,2014-01-18,Occasional,56.67
467,3,3,160,2013-05-22,2013-08-21,Occasional,53.33
4565,3,3,289,2013-05-28,2013-09-06,Occasional,96.33
3761,3,3,267,2013-06-05,2013-12-12,Occasional,89
2005,3,3,190,2013-06-22,2013-09-06,Occasional,63.33
1352,3,3,210,2013-06-23,2014-01-27,Occasional,70
4403,3,3,220,2013-06-24,2013-10-01,Occasional,73.33
1666,3,3,144,2013-06-29,2013-09-27,Occasional,48
5214,3,3,325,2013-07-05,2013-10-12,Occasional,108.33
2424,3,3,273,2013-07-24,2014-01-27,Occasional,91
4537,3,3,414,2013-07-25,2013-12-29,Occasional,138
3481,3,3,335,2013-08-12,2013-11-01,Occasional,111.67
1035,3,3,144,2013-09-23,2014-01-20,Occasional,48
1353,3,3,391,2013-09-28,2013-11-19,Occasional,130.33
2142,3,3,258,2013-10-15,2013-11-25,Occasional,86
967,3,3,79,2013-11-01,2013-12-18,Occasional,26.33
5,3,3,10656,2011-01-23,2013-05-01,Occasional,3552
2541,3,3,8936,2011-02-09,2013-07-27,Occasional,2978.67
34,3,3,8903,2011-02-15,2013-11-05,Occasional,2967.67
2691,3,3,9552,2011-02-23,2013-11-06,Occasional,3184
57,3,3,10621,2011-02-26,2013-05-31,Occasional,3540.33
334,3,3,10553,2011-03-21,2013-07-14,Occasional,3517.67
2778,3,3,9530,2011-03-26,2013-12-27,Occasional,3176.67
73,3,3,10514,2011-03-31,2013-06-15,Occasional,3504.67
3192,3,3,10684,2011-04-11,2013-07-15,Occasional,3561.33
3147,3,3,9285,2011-04-19,2013-10-16,Occasional,3095
2686,3,3,8804,2011-04-29,2013-08-25,Occasional,2934.67
121,3,3,10631,2011-05-14,2013-09-19,Occasional,3543.67
152,3,3,10400,2011-05-15,2013-10-20,Occasional,3466.67
3713,3,3,9025,2011-05-20,2013-10-04,Occasional,3008.33
112,3,3,10450,2011-05-20,2013-08-22,Occasional,3483.33
127,3,3,4971,2011-05-28,2013-11-03,Occasional,1657
373,3,3,4965,2011-06-07,2013-12-14,Occasional,1655
2823,3,3,8983,2011-06-14,2013-10-17,Occasional,2994.33
447,3,3,10715,2011-06-18,2013-06-21,Occasional,3571.67
399,3,3,10479,2011-07-03,2013-08-02,Occasional,3493
3938,3,3,9017,2011-07-07,2013-11-09,Occasional,3005.67
3951,3,3,9029,2011-07-13,2013-12-17,Occasional,3009.67
466,3,3,10478,2011-07-14,2013-07-13,Occasional,3492.67
755,3,3,10577,2011-07-16,2013-07-30,Occasional,3525.67
457,3,3,10683,2011-07-17,2013-05-31,Occasional,3561
3164,3,3,8861,2011-08-19,2013-12-04,Occasional,2953.67
172,3,3,9011,2011-08-20,2013-11-07,Occasional,3003.67
3776,3,3,10869,2011-09-05,2013-06-05,Occasional,3623
905,3,3,10603,2011-09-17,2013-07-01,Occasional,3534.33
909,3,3,10399,2011-09-19,2013-08-23,Occasional,3466.33
1621,3,3,8793,2011-09-20,2013-09-26,Occasional,2931
901,3,3,10665,2011-09-21,2013-07-11,Occasional,3555
911,3,3,10433,2011-10-09,2013-08-03,Occasional,3477.67
921,3,3,10546,2011-10-10,2013-12-11,Occasional,3515.33
1806,3,3,8912,2011-10-24,2013-10-06,Occasional,2970.67
913,3,3,10415,2011-10-27,2013-11-22,Occasional,3471.67
969,3,3,10374,2011-10-28,2013-08-17,Occasional,3458
992,3,3,10518,2011-11-01,2013-12-19,Occasional,3506
4633,3,3,5484,2011-11-09,2013-10-11,Occasional,1828
1000,3,3,9457,2011-11-10,2013-08-02,Occasional,3152.33
1006,3,3,9350,2011-11-21,2013-08-17,Occasional,3116.67
549,3,3,9652,2011-12-02,2013-11-11,Occasional,3217.33
4081,3,3,10643,2011-12-28,2013-07-09,Occasional,3547.67
1356,3,3,11187,2011-12-29,2013-09-17,Occasional,3729
4101,3,3,11525,2012-01-04,2013-07-07,Occasional,3841.67
1343,3,3,11347,2012-01-10,2013-09-23,Occasional,3782.33
1340,3,3,11326,2012-01-13,2013-08-03,Occasional,3775.33
1348,3,3,11253,2012-01-13,2013-09-24,Occasional,3751
2770,3,3,9588,2012-01-17,2013-11-22,Occasional,3196
4118,3,3,11622,2012-01-19,2013-07-29,Occasional,3874
617,3,3,9662,2012-02-03,2013-04-15,Occasional,3220.67
1672,3,3,11241,2012-02-09,2013-08-29,Occasional,3747
1684,3,3,11167,2012-02-18,2013-09-21,Occasional,3722.33
1694,3,3,11256,2012-03-02,2013-10-23,Occasional,3752
1695,3,3,11199,2012-03-12,2013-10-09,Occasional,3733
1699,3,3,11152,2012-03-13,2013-09-29,Occasional,3717.33
1688,3,3,11171,2012-03-17,2013-10-19,Occasional,3723.67
4686,3,3,9571,2012-03-25,2013-07-22,Occasional,3190.33
1217,3,3,11416,2012-03-25,2013-12-17,Occasional,3805.33
4694,3,3,11470,2012-03-28,2013-07-24,Occasional,3823.33
3774,3,3,11563,2012-04-02,2013-06-29,Occasional,3854.33
3717,3,3,7595,2012-04-09,2013-12-09,Occasional,2531.67
1997,3,3,11177,2012-04-21,2013-10-02,Occasional,3725.67
2081,3,3,11283,2012-05-05,2013-11-02,Occasional,3761
5298,3,3,11367,2012-05-16,2013-10-24,Occasional,3789
5599,3,3,9426,2012-05-23,2013-09-26,Occasional,3142
1317,3,3,11208,2012-05-30,2013-03-19,Occasional,3736
2115,3,3,11243,2012-05-31,2013-11-23,Occasional,3747.67
1329,3,3,11206,2012-06-04,2013-03-21,Occasional,3735.33
2136,3,3,11187,2012-06-08,2013-11-17,Occasional,3729
2113,3,3,10249,2012-06-10,2013-12-12,Occasional,3416.33
2123,3,3,11325,2012-06-12,2013-11-27,Occasional,3775
1395,3,3,9980,2012-06-16,2013-06-14,Occasional,3326.67
2135,3,3,10063,2012-06-17,2013-12-08,Occasional,3354.33
3977,3,3,11613,2012-06-18,2013-06-09,Occasional,3871
6193,3,3,11620,2012-06-20,2013-10-22,Occasional,3873.33
6649,3,3,7557,2012-06-25,2013-11-16,Occasional,2519
2131,3,3,11166,2012-06-25,2013-11-19,Occasional,3722
1383,3,3,9997,2012-06-28,2013-06-06,Occasional,3332.33
2129,3,3,11231,2012-06-29,2013-10-30,Occasional,3743.67
2648,3,3,11162,2012-07-01,2013-12-21,Occasional,3720.67
2965,3,3,11197,2012-07-08,2013-12-17,Occasional,3732.33
2971,3,3,11282,2012-07-09,2013-12-10,Occasional,3760.67
2619,3,3,11177,2012-07-11,2013-11-28,Occasional,3725.67
2627,3,3,11323,2012-07-13,2013-11-13,Occasional,3774.33
5588,3,3,11824,2012-07-14,2013-08-27,Occasional,3941.33
4094,3,3,12143,2012-07-19,2013-11-10,Occasional,4047.67
2646,3,3,11231,2012-07-19,2013-12-16,Occasional,3743.67
3059,3,3,10088,2012-08-06,2013-08-03,Occasional,3362.67
3212,3,3,10050,2012-08-07,2013-08-05,Occasional,3350
1631,3,3,11261,2012-08-09,2013-04-26,Occasional,3753.67
1616,3,3,10124,2012-08-10,2013-10-20,Occasional,3374.67
3221,3,3,10202,2012-08-11,2013-08-20,Occasional,3400.67
1462,3,3,9561,2012-08-15,2013-05-21,Occasional,3187
3013,3,3,9689,2012-08-25,2013-12-06,Occasional,3229.67
6182,3,3,11562,2012-08-27,2013-08-22,Occasional,3854
3235,3,3,10172,2012-08-29,2013-09-22,Occasional,3390.67
5263,3,3,11522,2012-08-30,2013-12-13,Occasional,3840.67
3280,3,3,9481,2012-09-06,2013-09-24,Occasional,3160.33
6200,3,3,11518,2012-09-10,2013-08-07,Occasional,3839.33
1646,3,3,11308,2012-09-15,2013-04-14,Occasional,3769.33
3668,3,3,9764,2012-09-24,2013-10-19,Occasional,3254.67
6782,3,3,9525,2012-10-08,2013-10-31,Occasional,3175
2254,3,3,11140,2012-11-02,2013-05-27,Occasional,3713.33
5427,3,3,10264,2012-11-26,2013-11-02,Occasional,3421.33
2554,3,3,9969,2012-11-30,2013-11-18,Occasional,3323
3568,3,3,255,2013-01-28,2013-12-06,Occasional,85
2200,3,3,175,2013-01-28,2013-10-07,Occasional,58.33
764,3,3,100,2013-01-30,2013-11-12,Occasional,33.33
5098,3,3,174,2013-01-30,2013-07-17,Occasional,58
114,3,3,180,2013-02-01,2013-04-21,Occasional,60
3447,3,3,170,2013-02-01,2013-11-22,Occasional,56.67
4158,3,3,284,2013-02-01,2013-11-28,Occasional,94.67
1371,3,3,61,2013-02-10,2013-06-02,Occasional,20.33
3360,3,3,256,2013-02-10,2013-11-14,Occasional,85.33
3308,3,3,196,2013-02-19,2013-07-15,Occasional,65.33
2671,3,3,202,2013-02-22,2013-12-02,Occasional,67.33
8218,3,3,255,2013-02-24,2013-11-28,Occasional,85
2003,3,3,401,2013-02-25,2013-11-20,Occasional,133.67
6027,3,3,625,2013-02-28,2013-03-20,Occasional,208.33
3503,3,3,122,2013-03-18,2013-09-29,Occasional,40.67
1993,3,3,328,2013-03-23,2013-08-08,Occasional,109.33
4864,3,3,337,2013-04-06,2013-07-14,Occasional,112.33
750,3,3,48,2013-04-08,2013-12-31,Occasional,16
2618,3,3,242,2013-04-18,2014-01-20,Occasional,80.67
2351,3,3,133,2013-04-18,2014-01-28,Occasional,44.33
2291,3,3,182,2013-04-21,2013-11-16,Occasional,60.67
3662,3,3,377,2013-05-02,2013-08-04,Occasional,125.67
1696,3,3,193,2013-05-10,2013-10-12,Occasional,64.33
3725,3,3,120,2013-05-20,2014-01-11,Occasional,40
5090,3,3,436,2013-05-20,2013-11-02,Occasional,145.33
6361,3,3,222,2013-05-27,2013-12-15,Occasional,74
756,3,3,64,2013-05-31,2013-08-17,Occasional,21.33
912,3,3,86,2013-06-01,2013-12-21,Occasional,28.67
1693,3,3,315,2013-06-05,2014-01-03,Occasional,105
2955,3,3,152,2013-07-09,2013-10-04,Occasional,50.67
2290,3,3,84,2013-07-09,2014-01-15,Occasional,28
3505,3,3,232,2013-07-22,2014-01-22,Occasional,77.33
952,3,3,81,2013-08-20,2013-11-12,Occasional,27
2467,3,3,157,2013-09-16,2013-12-16,Occasional,52.33
1362,3,3,241,2013-09-18,2013-11-18,Occasional,80.33
3685,3,3,93,2013-10-16,2014-01-05,Occasional,31
4873,3,3,307,2013-11-02,2013-12-15,Occasional,102.33
3055,3,3,304,2013-11-29,2014-01-24,Occasional,101.33
6,3,3,10441,2010-12-30,2013-05-02,Occasional,3480.33
18,3,3,8729,2011-01-12,2013-10-14,Occasional,2909.67
2584,3,3,10783,2011-01-21,2013-06-06,Occasional,3594.33
10,3,3,10456,2011-01-27,2013-05-09,Occasional,3485.33
55,3,3,10588,2011-02-03,2013-05-30,Occasional,3529.33
31,3,3,8809,2011-02-05,2013-11-09,Occasional,2936.33
36,3,3,8771,2011-02-06,2013-11-15,Occasional,2923.67
45,3,3,8810,2011-02-28,2013-11-08,Occasional,2936.67
342,3,3,10645,2011-04-11,2013-07-19,Occasional,3548.33
97,3,3,10376,2011-04-11,2013-07-30,Occasional,3458.67
2608,3,3,8808,2011-04-18,2013-12-09,Occasional,2936
76,3,3,10363,2011-04-28,2013-06-24,Occasional,3454.33
105,3,3,10468,2011-05-04,2013-06-15,Occasional,3489.33
8365,3,3,7490,2011-05-07,2013-12-01,Occasional,2496.67
445,3,3,10526,2011-06-01,2013-06-02,Occasional,3508.67
1399,3,3,8888,2011-06-17,2013-09-17,Occasional,2962.67
3772,3,3,9079,2011-06-18,2013-10-17,Occasional,3026.33
8366,3,3,7404,2011-06-21,2013-12-21,Occasional,2468
361,3,3,5113,2011-06-27,2013-12-22,Occasional,1704.33
3948,3,3,8971,2011-07-02,2013-11-07,Occasional,2990.33
463,3,3,10506,2011-07-16,2013-07-25,Occasional,3502
458,3,3,10630,2011-07-17,2013-06-01,Occasional,3543.33
225,3,3,9120,2011-08-07,2013-12-03,Occasional,3040
3199,3,3,10673,2011-08-15,2013-06-07,Occasional,3557.67
258,3,3,9065,2011-08-24,2013-12-14,Occasional,3021.67
898,3,3,10638,2011-08-30,2013-10-14,Occasional,3546
483,3,3,10533,2011-09-08,2013-09-10,Occasional,3511
3714,3,3,8780,2011-09-11,2013-12-04,Occasional,2926.67
768,3,3,10708,2011-09-17,2013-07-12,Occasional,3569.33
908,3,3,10430,2011-09-28,2013-07-20,Occasional,3476.67
916,3,3,10533,2011-10-02,2013-08-24,Occasional,3511
1755,3,3,8798,2011-10-06,2013-10-03,Occasional,2932.67
945,3,3,4846,2011-10-19,2013-12-20,Occasional,1615.33
968,3,3,10536,2011-10-23,2013-08-07,Occasional,3512
3831,3,3,10736,2011-10-25,2013-05-30,Occasional,3578.67
4658,3,3,5320,2011-11-05,2013-11-27,Occasional,1773.33
1005,3,3,10504,2011-11-08,2013-08-08,Occasional,3501.33
3940,3,3,10802,2011-11-17,2013-06-27,Occasional,3600.67
497,3,3,9497,2011-11-30,2013-11-05,Occasional,3165.67
4693,3,3,10852,2011-11-30,2013-07-31,Occasional,3617.33
2559,3,3,8820,2011-12-16,2013-11-13,Occasional,2940
4661,3,3,5238,2011-12-17,2013-12-25,Occasional,1746
1350,3,3,11204,2011-12-29,2013-09-01,Occasional,3734.67
7126,3,3,9059,2011-12-30,2013-08-02,Occasional,3019.67
1355,3,3,11141,2012-01-03,2013-09-02,Occasional,3713.67
4700,3,3,11617,2012-01-05,2013-08-11,Occasional,3872.33
551,3,3,9655,2012-01-20,2013-03-16,Occasional,3218.33
4934,3,3,11479,2012-01-23,2013-09-10,Occasional,3826.33
610,3,3,11356,2012-01-28,2013-11-23,Occasional,3785.33
1686,3,3,11343,2012-01-29,2013-10-09,Occasional,3781
613,3,3,11209,2012-02-02,2013-11-18,Occasional,3736.33
1678,3,3,11221,2012-02-04,2013-09-21,Occasional,3740.33
1676,3,3,11203,2012-02-10,2013-09-14,Occasional,3734.33
2824,3,3,7783,2012-02-16,2013-11-14,Occasional,2594.33
3204,3,3,14172,2012-03-01,2013-08-31,Occasional,4724
5197,3,3,9557,2012-03-07,2013-08-27,Occasional,3185.67
1223,3,3,11436,2012-03-13,2013-12-07,Occasional,3812
1690,3,3,11306,2012-03-23,2013-09-29,Occasional,3768.67
1240,3,3,11525,2012-03-23,2013-12-17,Occasional,3841.67
1273,3,3,9505,2012-04-02,2013-04-08,Occasional,3168.33
2039,3,3,9947,2012-04-11,2013-10-18,Occasional,3315.67
1992,3,3,10099,2012-04-17,2013-09-17,Occasional,3366.33
3791,3,3,11506,2012-04-18,2013-06-17,Occasional,3835.33
2013,3,3,11383,2012-04-19,2013-10-18,Occasional,3794.33
2000,3,3,11276,2012-04-22,2013-10-19,Occasional,3758.67
2078,3,3,11134,2012-04-22,2013-11-10,Occasional,3711.33
1283,3,3,9480,2012-04-24,2013-04-07,Occasional,3160
1995,3,3,11291,2012-04-27,2013-10-08,Occasional,3763.67
5596,3,3,11402,2012-05-18,2013-09-07,Occasional,3800.67
2134,3,3,11297,2012-06-14,2013-10-29,Occasional,3765.67
2114,3,3,11223,2012-06-15,2013-11-04,Occasional,3741
2107,3,3,10088,2012-06-16,2013-11-13,Occasional,3362.67
2130,3,3,11262,2012-06-18,2013-11-19,Occasional,3754
7627,3,3,8158,2012-06-23,2013-10-31,Occasional,2719.33
2104,3,3,11210,2012-06-26,2013-11-23,Occasional,3736.67
4095,3,3,14029,2012-06-30,2013-11-17,Occasional,4676.33
5604,3,3,11661,2012-07-08,2013-08-12,Occasional,3887
2651,3,3,11137,2012-07-11,2013-12-28,Occasional,3712.33
3048,3,3,10104,2012-07-31,2013-08-13,Occasional,3368
1620,3,3,9569,2012-08-04,2013-10-08,Occasional,3189.67
1391,3,3,9413,2012-08-05,2013-05-26,Occasional,3137.67
3066,3,3,9999,2012-08-06,2013-08-10,Occasional,3333
3217,3,3,10163,2012-08-07,2013-08-03,Occasional,3387.67
3051,3,3,10129,2012-08-08,2013-08-04,Occasional,3376.33
3046,3,3,11148,2012-08-10,2013-12-25,Occasional,3716
3215,3,3,10104,2012-08-14,2013-08-04,Occasional,3368
3034,3,3,11269,2012-08-17,2013-12-15,Occasional,3756.33
6094,3,3,11465,2012-08-21,2013-11-28,Occasional,3821.67
3067,3,3,5660,2012-08-21,2013-08-09,Occasional,1886.67
3346,3,3,5688,2012-08-30,2013-12-17,Occasional,1896
3323,3,3,9480,2012-08-31,2013-09-09,Occasional,3160
3302,3,3,9533,2012-09-01,2013-09-21,Occasional,3177.67
3227,3,3,10092,2012-09-01,2013-09-06,Occasional,3364
1463,3,3,9562,2012-09-07,2013-05-09,Occasional,3187.33
3288,3,3,9485,2012-09-09,2013-08-29,Occasional,3161.67
1659,3,3,11430,2012-09-10,2013-05-13,Occasional,3810
4688,3,3,13982,2012-09-14,2013-12-26,Occasional,4660.67
3236,3,3,10048,2012-09-23,2013-10-14,Occasional,3349.33
6210,3,3,9572,2012-09-24,2013-08-06,Occasional,3190.67
4921,3,3,10865,2012-09-26,2013-07-20,Occasional,3621.67
4678,3,3,9544,2012-09-27,2013-10-16,Occasional,3181.33
5393,3,3,10429,2012-09-28,2013-10-01,Occasional,3476.33
4123,3,3,9577,2012-10-09,2013-12-14,Occasional,3192.33
5405,3,3,8340,2012-10-13,2013-10-27,Occasional,2780
2252,3,3,11213,2012-11-01,2013-05-07,Occasional,3737.67
7128,3,3,11553,2012-11-03,2013-11-19,Occasional,3851
7178,3,3,11646,2012-11-04,2013-12-09,Occasional,3882
6780,3,3,7638,2012-11-08,2013-12-19,Occasional,2546
7169,3,3,11410,2012-11-19,2013-12-18,Occasional,3803.33
6985,3,3,8543,2012-12-19,2013-10-14,Occasional,2847.67
548,3,3,9482,2012-12-25,2013-07-28,Occasional,3160.67
5965,3,3,179,2013-02-01,2013-06-23,Occasional,59.67
116,3,3,114,2013-02-10,2014-01-02,Occasional,38
5959,3,3,332,2013-02-11,2013-04-03,Occasional,110.67
4560,3,3,243,2013-02-12,2013-05-25,Occasional,81
3634,3,3,483,2013-02-16,2013-10-31,Occasional,161
1510,3,3,101,2013-02-21,2013-09-01,Occasional,33.67
6388,3,3,236,2013-02-21,2013-04-03,Occasional,78.67
2625,3,3,189,2013-02-22,2014-01-08,Occasional,63
6120,3,3,403,2013-02-24,2013-04-29,Occasional,134.33
4495,3,3,376,2013-02-26,2013-11-22,Occasional,125.33
3456,3,3,539,2013-03-02,2013-11-13,Occasional,179.67
4879,3,3,314,2013-03-11,2013-11-16,Occasional,104.67
1716,3,3,144,2013-03-12,2013-08-03,Occasional,48
80,3,3,76,2013-03-15,2014-01-01,Occasional,25.33
4341,3,3,268,2013-03-16,2013-12-03,Occasional,89.33
115,3,3,263,2013-03-18,2013-12-26,Occasional,87.67
1491,3,3,238,2013-03-18,2013-09-03,Occasional,79.33
1373,3,3,192,2013-03-22,2013-07-19,Occasional,64
2223,3,3,262,2013-03-22,2013-11-06,Occasional,87.33
2138,3,3,248,2013-03-26,2013-06-19,Occasional,82.67
459,3,3,185,2013-03-30,2014-01-18,Occasional,61.67
761,3,3,387,2013-03-31,2013-11-19,Occasional,129
3627,3,3,391,2013-04-05,2013-12-23,Occasional,130.33
5507,3,3,126,2013-04-06,2014-01-23,Occasional,42
1673,3,3,452,2013-04-16,2013-06-17,Occasional,150.67
5877,3,3,322,2013-04-24,2013-12-05,Occasional,107.33
2615,3,3,114,2013-04-26,2013-10-16,Occasional,38
5951,3,3,330,2013-04-30,2013-07-23,Occasional,110
5150,3,3,193,2013-05-30,2013-09-23,Occasional,64.33
1683,3,3,298,2013-06-02,2013-11-25,Occasional,99.33
988,3,3,396,2013-06-17,2013-11-10,Occasional,132
2752,3,3,295,2013-06-20,2013-12-27,Occasional,98.33
1372,3,3,307,2013-07-01,2013-11-25,Occasional,102.33
6372,3,3,322,2013-07-05,2013-12-10,Occasional,107.33
6339,3,3,92,2013-08-22,2014-01-07,Occasional,30.67
3766,3,3,190,2013-08-26,2014-01-09,Occasional,63.33
3612,3,3,305,2013-09-04,2013-10-13,Occasional,101.67
1370,3,3,164,2013-09-25,2013-12-14,Occasional,54.67
7750,3,3,316,2013-11-10,2014-01-28,Occasional,105.33
2582,3,3,10695,2011-01-04,2013-06-09,Occasional,3565
8,3,3,10646,2011-01-09,2013-03-19,Occasional,3548.67
28,3,3,8904,2011-01-16,2013-10-24,Occasional,2968
9,3,3,10471,2011-01-25,2013-03-02,Occasional,3490.33
47,3,3,9030,2011-02-06,2013-11-12,Occasional,3010
49,3,3,8811,2011-02-10,2013-12-25,Occasional,2937
58,3,3,10408,2011-02-22,2013-05-21,Occasional,3469.33
62,3,3,10519,2011-03-13,2013-06-14,Occasional,3506.33
2687,3,3,8813,2011-04-08,2013-09-06,Occasional,2937.67
3184,3,3,10616,2011-04-10,2013-07-27,Occasional,3538.67
